time,temperature,humidity,quality_Potted,quality_Reservoir,luminance,CO2,Potted,Reservoir
2021-12-13 07:20:26,19.2,93,222,287,72.27,171,17.25,18.19
2021-12-13 07:30:25,19.2,93,224,287,72.27,169,17.25,18.25
2021-12-13 07:40:26,19.2,93,224,287,72.27,170,17.25,18.19
2021-12-13 07:50:25,19.3,93,222,289,73.24,170,17.25,18.19
2021-12-13 08:00:26,19.3,93,224,287,73.24,169,17.19,18.19
2021-12-13 08:10:25,19.6,93,222,289,72.27,169,17.12,18.19
2021-12-13 08:20:26,19.6,93,224,287,73.24,167,17.12,18.19
2021-12-13 08:30:26,19.5,93,224,287,73.24,169,17.12,18.19
2021-12-13 08:40:27,19.6,93,224,287,73.24,169,17.12,18.19
2021-12-13 08:50:26,19.5,93,222,287,72.27,170,17.12,18.12
2021-12-13 09:00:27,19.6,93,222,287,72.27,170,17.12,18.12
2021-12-13 09:10:26,19.6,93,222,289,72.27,169,17.12,18.12
2021-12-13 09:20:25,19.6,93,224,287,73.24,170,17.12,18.12
2021-12-13 09:30:26,19.6,93,224,289,73.24,171,17.19,18.12
2021-12-13 09:40:25,19.6,93,224,287,73.24,173,17.19,18.12
2021-12-13 09:50:26,19.7,93,224,285,73.24,173,17.19,18.12
2021-12-13 10:00:25,19.6,93,224,287,73.24,172,17.19,18.12
2021-12-13 10:10:26,19.5,93,224,287,73.24,172,17.19,18.12
2021-12-13 10:20:26,19.6,93,224,287,73.24,173,17.19,18.12
2021-12-13 10:30:27,19.8,93,224,287,72.27,173,17.19,18.12
2021-12-13 10:40:26,19.6,93,224,287,74.22,174,17.19,18.12
2021-12-13 10:50:27,19.5,93,226,287,74.22,173,17.19,18.06
2021-12-13 11:00:26,19.8,93,224,287,73.24,172,17.19,18.06
2021-12-13 11:10:27,19.6,93,226,289,74.22,174,17.25,18.06
2021-12-13 11:20:26,19.5,93,226,287,75.2,174,17.25,18.06
2021-12-13 11:30:25,19.6,93,224,290,73.24,173,17.25,18.06
2021-12-13 11:40:26,19.6,93,224,287,74.22,174,17.25,18.06
2021-12-13 11:50:25,19.6,93,224,289,73.24,174,17.25,18.06
2021-12-13 12:00:26,19.7,93,226,289,72.27,173,17.25,18.06
2021-12-13 12:10:26,19.6,93,224,289,73.24,174,17.31,18.06
2021-12-13 12:20:27,19.6,93,224,289,72.27,175,17.25,18.06
2021-12-13 12:30:26,19.6,93,224,289,72.27,176,17.31,18.06
2021-12-13 12:40:27,19.6,93,226,289,73.24,176,17.31,18.06
2021-12-13 12:50:26,19.7,93,227,289,73.24,174,17.31,18.06
2021-12-13 13:00:25,19.6,93,227,287,74.22,175,17.31,18.06
2021-12-13 13:10:26,19.6,93,226,289,73.24,174,17.31,18.06
2021-12-13 13:20:25,19.6,93,226,289,73.24,174,17.31,18.06
2021-12-13 13:30:26,19.6,93,226,287,74.22,175,17.31,18.06
2021-12-13 13:40:26,19.7,93,226,287,74.22,174,17.31,18.06
2021-12-13 13:50:27,19.6,93,226,289,73.24,175,17.37,18.06
2021-12-13 14:00:26,19.6,93,227,287,73.24,175,17.37,18.06
2021-12-13 14:10:27,19.6,93,226,287,74.22,175,17.37,18.06
2021-12-13 14:20:26,19.7,93,226,289,72.27,175,17.37,18.06
2021-12-13 14:30:25,19.8,93,226,289,74.22,175,17.37,18.06
2021-12-13 14:40:26,19.6,93,226,287,73.24,176,17.37,18.06
2021-12-13 14:50:25,19.7,93,227,289,73.24,176,17.37,18.06
2021-12-13 15:00:26,19.6,93,227,287,73.24,176,17.37,18.06
2021-12-13 15:10:26,19.8,93,226,289,72.27,176,17.44,18.06
2021-12-13 15:20:27,19.8,93,226,289,72.27,176,17.44,18.06
2021-12-13 15:30:26,19.8,93,226,289,73.24,176,17.44,18.06
2021-12-13 15:40:27,19.8,93,226,289,72.27,176,17.44,18.06
2021-12-13 15:50:26,19.8,93,227,289,72.27,176,17.44,18.06
2021-12-13 16:00:27,19.8,93,226,289,72.27,177,17.44,18.06
2021-12-13 16:10:26,19.7,93,226,289,73.24,176,17.44,18.06
2021-12-13 16:20:25,19.7,93,226,289,72.27,176,17.44,18.06
2021-12-13 16:30:26,19.8,93,227,289,72.27,173,17.44,18.06
2021-12-13 16:40:25,19.7,93,226,289,72.27,171,17.44,18.06
2021-12-13 16:50:26,19.8,93,226,289,72.27,170,17.44,18.06
2021-12-13 17:00:26,19.7,93,226,290,73.24,180,17.37,18.06
2021-12-13 17:10:27,19.8,93,226,289,71.29,181,17.37,18.06
2021-12-13 17:20:26,19.6,93,226,290,72.27,181,17.37,18.06
2021-12-13 17:30:27,19.6,93,227,289,72.27,181,17.37,18
2021-12-13 17:40:26,19.6,93,226,290,72.27,180,17.37,18
2021-12-13 17:50:25,19.5,93,226,290,72.27,184,17.44,18
2021-12-13 18:00:26,19.3,93,226,290,72.27,183,17.5,18
2021-12-13 18:10:25,19.3,93,227,289,72.27,184,17.5,18
2021-12-13 18:20:26,19.2,93,226,289,71.29,186,17.5,18
2021-12-13 18:30:26,19.2,93,227,289,72.27,181,17.5,18
2021-12-13 18:40:27,19.2,93,229,290,72.27,182,17.5,18
2021-12-13 18:50:26,19.2,93,231,290,72.27,184,17.5,18
2021-12-13 19:00:27,19.2,93,227,289,72.27,184,17.5,17.94
2021-12-13 19:10:26,19.1,93,227,290,72.27,183,17.5,18
2021-12-13 19:20:25,19.2,93,226,290,71.29,185,17.44,17.94
2021-12-13 19:30:26,19.2,93,227,290,72.27,186,17.44,17.94
2021-12-13 19:40:25,19.2,93,227,290,72.27,182,17.44,17.94
2021-12-13 19:50:26,19.2,93,227,289,72.27,180,17.44,17.94
2021-12-13 20:00:25,19.2,93,227,290,72.27,183,17.44,17.94
2021-12-13 20:10:26,19.1,93,226,290,71.29,181,17.37,17.94
2021-12-13 20:20:26,18.9,93,226,290,72.27,182,17.37,17.94
2021-12-13 20:30:27,19.2,93,226,290,72.27,182,17.37,17.87
2021-12-13 20:40:26,19.2,93,227,290,71.29,181,17.37,17.87
2021-12-13 20:50:27,19.1,93,227,290,73.24,180,17.37,17.87
2021-12-13 21:00:26,19.1,93,226,290,72.27,178,17.31,17.87
2021-12-13 21:10:27,19.1,93,226,290,73.24,177,17.31,17.87
2021-12-13 21:20:26,19.1,93,227,290,72.27,180,17.31,17.87
2021-12-13 21:30:25,19.1,93,227,290,71.29,182,17.31,17.87
2021-12-13 21:40:26,19.2,93,226,290,71.29,178,17.31,17.81
2021-12-13 21:50:25,19,93,227,290,72.27,184,17.25,17.87
2021-12-13 22:00:26,19,93,226,290,72.27,182,17.25,17.81
2021-12-13 22:10:25,19,93,227,290,72.27,180,17.25,17.81
2021-12-13 22:20:26,19,93,226,290,72.27,185,17.25,17.81
2021-12-13 22:30:26,19,93,226,290,72.27,182,17.19,17.81
2021-12-13 22:40:27,19,93,227,290,73.24,179,17.25,17.81
2021-12-13 22:50:26,18.9,93,226,290,72.27,182,17.19,17.81
2021-12-13 23:00:27,18.9,93,227,290,71.29,181,17.19,17.75
2021-12-13 23:10:26,19.1,93,227,290,72.27,176,17.19,17.75
2021-12-13 23:20:27,18.8,93,227,290,71.29,181,17.19,17.75
2021-12-13 23:30:26,18.9,93,226,290,72.27,182,17.19,17.75
2021-12-13 23:40:25,18.9,93,227,290,72.27,176,17.19,17.75
2021-12-13 23:50:26,18.9,93,226,290,71.29,182,17.19,17.75
2021-12-14 00:00:25,18.9,93,226,290,72.27,181,17.12,17.75
2021-12-14 00:10:26,18.9,93,226,290,72.27,179,17.12,17.75
2021-12-14 00:20:25,18.9,93,227,290,72.27,184,17.12,17.75
2021-12-14 00:30:26,19,93,226,290,72.27,189,17.12,17.69
2021-12-14 00:40:26,18.9,93,226,290,72.27,186,17.12,17.69
2021-12-14 00:50:27,18.9,93,227,290,72.27,187,17.12,17.69
2021-12-14 01:00:26,18.9,93,227,290,71.29,187,17.12,17.69
2021-12-14 01:10:27,18.9,93,226,290,71.29,185,17.06,17.69
2021-12-14 01:20:26,18.9,93,226,290,71.29,181,17.06,17.69
2021-12-14 01:30:27,18.9,93,226,290,71.29,181,17.06,17.69
2021-12-14 01:40:26,18.9,93,226,290,72.27,183,17.06,17.69
2021-12-14 01:50:25,18.9,93,226,290,73.24,183,17.06,17.62
2021-12-14 02:00:26,18.9,93,227,290,72.27,181,17.06,17.62
2021-12-14 02:10:25,18.9,93,226,290,71.29,187,17.06,17.62
2021-12-14 02:20:26,18.9,93,226,290,71.29,186,17.06,17.62
2021-12-14 02:30:25,18.9,93,226,292,72.27,189,17.06,17.62
2021-12-14 02:40:26,18.8,93,226,290,72.27,183,17,17.62
2021-12-14 02:50:26,18.9,93,226,290,72.27,184,17,17.62
2021-12-14 03:00:26,18.8,93,226,290,71.29,183,17,17.62
2021-12-14 03:10:26,18.8,93,226,290,72.27,184,17,17.62
2021-12-14 03:20:27,18.8,93,226,290,72.27,183,17,17.62
2021-12-14 03:30:26,18.9,93,227,290,72.27,173,17,17.62
2021-12-14 03:40:27,18.9,93,227,290,72.27,178,17,17.62
2021-12-14 03:50:26,18.9,93,226,290,71.29,178,17,17.62
2021-12-14 04:00:25,18.8,93,226,290,73.24,175,17,17.56
2021-12-14 04:10:26,18.8,93,226,290,73.24,177,17,17.56
2021-12-14 04:20:25,18.8,93,226,290,72.27,178,17,17.56
2021-12-14 04:30:26,18.8,93,226,290,72.27,178,17,17.56
2021-12-14 04:40:25,18.8,93,227,290,72.27,177,16.94,17.56
2021-12-14 04:50:26,18.8,93,227,290,72.27,177,16.94,17.56
2021-12-14 05:00:26,19,93,227,290,73.24,174,16.94,17.56
2021-12-14 05:10:26,18.8,93,226,290,72.27,174,16.94,17.56
2021-12-14 05:20:26,18.9,93,226,290,71.29,179,16.94,17.56
2021-12-14 05:30:27,18.8,93,226,292,73.24,181,16.94,17.56
2021-12-14 05:40:26,18.8,93,227,290,71.29,179,16.94,17.56
2021-12-14 05:50:27,18.8,93,226,290,72.27,176,16.94,17.56
2021-12-14 06:00:26,18.8,93,227,290,71.29,178,16.94,17.56
2021-12-14 06:10:25,18.8,93,227,290,72.27,179,16.94,17.56
2021-12-14 06:20:26,18.8,93,226,290,73.24,173,16.94,17.56
2021-12-14 06:30:25,18.8,93,226,290,71.29,170,16.94,17.56
2021-12-14 06:40:26,18.8,93,226,290,72.27,172,16.94,17.56
2021-12-14 06:50:25,18.8,93,227,290,72.27,177,16.94,17.56
2021-12-14 07:00:26,18.9,93,227,290,73.24,175,16.94,17.56
2021-12-14 07:10:26,18.8,93,226,290,72.27,173,16.94,17.56
2021-12-14 07:20:26,18.8,93,226,290,73.24,176,16.94,17.5
2021-12-14 07:30:26,18.9,93,226,290,72.27,173,16.94,17.56
2021-12-14 07:40:27,18.9,93,227,290,73.24,172,16.94,17.56
2021-12-14 07:50:26,18.8,93,227,290,73.24,176,16.94,17.56
2021-12-14 08:00:27,19.1,93,226,290,73.24,175,16.87,17.56
2021-12-14 08:10:26,18.9,93,229,290,73.24,174,16.81,17.56
2021-12-14 08:20:27,19.1,93,226,290,73.24,172,16.75,17.56
2021-12-14 08:30:26,19,93,226,290,74.22,173,16.75,17.56
2021-12-14 08:40:25,19.1,93,227,290,74.22,174,16.75,17.56
2021-12-14 08:50:26,19.1,93,226,290,73.24,172,16.81,17.56
2021-12-14 09:00:25,19.2,93,226,290,73.24,174,16.81,17.56
2021-12-14 09:10:26,19.2,93,226,289,74.22,172,16.81,17.56
2021-12-14 09:20:25,19.2,93,226,289,74.22,175,16.87,17.56
2021-12-14 09:30:26,19.2,93,226,290,73.24,178,16.87,17.56
2021-12-14 09:40:26,19.3,93,226,290,73.24,177,16.87,17.56
2021-12-14 09:50:27,19.2,93,226,290,74.22,178,16.87,17.56
2021-12-14 10:00:26,19.2,93,226,290,74.22,180,16.94,17.56
2021-12-14 10:10:27,19.3,93,226,290,74.22,179,16.94,17.56
2021-12-14 10:20:26,19.3,93,227,290,73.24,180,16.94,17.56
2021-12-14 10:30:27,19.4,93,226,290,74.22,180,17,17.56
2021-12-14 10:40:26,19.3,93,227,289,74.22,179,17,17.62
2021-12-14 10:50:25,19.3,93,227,290,74.22,180,17,17.62
2021-12-14 11:00:26,19.2,93,227,290,74.22,178,17,17.62
2021-12-14 11:10:25,19.4,93,227,290,73.24,180,17.06,17.62
2021-12-14 11:20:26,19.4,93,227,289,73.24,180,17.06,17.62
2021-12-14 11:30:25,19.4,93,227,290,74.22,180,17.06,17.62
2021-12-14 11:40:26,19.4,93,227,290,74.22,180,17.12,17.62
2021-12-14 11:50:26,19.4,93,227,290,74.22,180,17.12,17.69
2021-12-14 12:00:27,19.4,93,229,290,74.22,179,17.12,17.62
2021-12-14 12:10:26,19.5,93,226,290,74.22,181,17.19,17.69
2021-12-14 12:20:27,19.6,93,227,290,74.22,184,17.19,17.69
2021-12-14 12:30:26,19.5,93,227,290,73.24,183,17.19,17.69
2021-12-14 12:40:27,19.5,93,227,290,73.24,183,17.19,17.69
2021-12-14 12:50:24,19.5,93,229,290,73.24,185,17.25,17.69
2021-12-14 13:00:25,19.6,93,227,292,74.22,182,17.25,17.69
2021-12-14 13:10:26,19.5,93,227,290,74.22,185,17.25,17.69
2021-12-14 13:20:26,19.5,93,229,290,73.24,184,17.25,17.75
2021-12-14 13:30:27,19.5,93,229,290,73.24,187,17.31,17.75
2021-12-14 13:40:26,19.6,93,231,290,73.24,184,17.31,17.75
2021-12-14 13:50:27,19.5,93,231,290,73.24,189,17.31,17.75
2021-12-14 14:00:26,19.6,93,229,292,73.24,183,17.37,17.75
2021-12-14 14:10:25,19.6,93,231,290,73.24,183,17.37,17.75
2021-12-14 14:20:26,19.4,93,233,290,74.22,183,17.37,17.81
2021-12-14 14:30:25,19.6,93,231,290,73.24,181,17.37,17.81
2021-12-14 14:40:26,19.7,93,229,290,72.27,188,17.44,17.81
2021-12-14 14:50:26,19.6,93,231,290,73.24,185,17.44,17.81
2021-12-14 15:00:27,19.9,93,231,292,74.22,184,17.44,17.81
2021-12-14 15:10:26,19.7,93,231,292,74.22,182,17.44,17.81
2021-12-14 15:20:27,19.8,93,231,292,73.24,184,17.5,17.87
2021-12-14 15:30:26,19.8,93,231,292,74.22,181,17.5,17.87
2021-12-14 15:40:25,19.7,93,233,292,73.24,188,17.56,17.87
2021-12-14 15:50:26,19.8,93,231,292,73.24,184,17.56,17.87
2021-12-14 16:00:25,19.8,93,233,292,72.27,187,17.56,17.87
2021-12-14 16:10:26,19.8,93,233,292,72.27,191,17.56,17.87
2021-12-14 16:20:25,19.8,93,229,292,72.27,193,17.62,17.87
2021-12-14 16:30:26,19.9,93,231,292,72.27,195,17.62,17.94
2021-12-14 16:40:26,19.8,93,231,292,72.27,190,17.62,17.94
2021-12-14 16:50:27,19.8,93,231,292,71.29,190,17.62,17.94
2021-12-14 17:00:26,19.9,93,231,292,72.27,191,17.69,17.94
2021-12-14 17:10:27,19.8,93,233,289,70.31,187,17.69,17.94
2021-12-14 17:20:26,19.9,93,233,294,71.29,188,17.69,17.94
2021-12-14 17:30:25,19.9,93,233,292,71.29,193,17.69,18
2021-12-14 17:40:26,20,93,233,292,72.27,195,17.69,18
2021-12-14 17:50:26,19.7,93,233,294,69.34,204,17.75,18
2021-12-14 18:00:27,19.6,93,233,294,71.29,188,17.81,18
2021-12-14 18:10:26,19.6,93,233,294,71.29,182,17.87,18
2021-12-14 18:20:27,19.5,93,233,294,71.29,179,17.87,18
2021-12-14 18:30:26,19.6,93,234,294,71.29,179,17.87,18
2021-12-14 18:40:25,19.6,93,234,294,71.29,180,17.87,18
2021-12-14 18:50:26,19.5,93,234,294,71.29,179,17.94,18
2021-12-14 19:00:25,19.6,93,234,294,71.29,179,17.87,18.06
2021-12-14 19:10:26,19.5,93,234,294,72.27,180,17.94,18.06
2021-12-14 19:20:26,19.5,93,234,294,71.29,182,17.94,18.06
2021-12-14 19:30:27,19.6,93,234,294,72.27,190,17.94,18.06
2021-12-14 19:40:26,19.5,93,234,294,71.29,183,17.94,18.06
2021-12-14 19:50:25,19.5,93,236,294,71.29,177,17.94,18.06
2021-12-14 20:00:26,19.8,93,234,294,71.29,180,17.94,18.06
2021-12-14 20:10:25,19.5,93,234,296,72.27,178,17.94,18.06
2021-12-14 20:20:26,19.6,93,234,294,72.27,180,17.94,18.06
2021-12-14 20:30:26,19.5,93,234,294,71.29,179,17.94,18.06
2021-12-14 20:40:27,19.6,93,236,294,72.27,178,17.94,18.06
2021-12-14 20:50:26,19.5,93,234,294,72.27,180,17.94,18.06
2021-12-14 21:00:27,19.6,93,234,294,72.27,182,17.94,18.06
2021-12-14 21:10:24,19.5,93,234,294,71.29,182,17.94,18.06
2021-12-14 21:20:25,19.6,93,236,294,71.29,184,17.94,18.12
2021-12-14 21:30:26,19.6,93,236,294,71.29,183,17.94,18.06
2021-12-14 21:40:26,19.6,93,234,296,71.29,181,17.94,18.12
2021-12-14 21:50:27,19.6,93,236,294,72.27,176,17.94,18.12
2021-12-14 22:00:26,19.6,93,236,296,71.29,181,17.94,18.12
2021-12-14 22:10:27,19.5,93,234,294,71.29,181,17.94,18.12
2021-12-14 22:20:24,19.5,93,236,294,71.29,181,17.94,18.12
2021-12-14 22:30:25,19.5,93,236,296,72.27,181,17.94,18.12
2021-12-14 22:40:26,19.5,93,234,294,71.29,180,17.94,18.12
2021-12-14 22:50:26,19.5,93,234,296,71.29,179,17.94,18.12
2021-12-14 23:00:27,19.5,93,234,296,71.29,182,17.94,18.12
2021-12-14 23:10:26,19.6,93,236,294,71.29,180,17.94,18.12
2021-12-14 23:20:25,19.5,93,236,296,71.29,183,17.94,18.12
2021-12-14 23:30:26,19.5,93,234,296,71.29,182,17.94,18.12
2021-12-14 23:40:25,19.6,93,234,294,71.29,181,17.94,18.12
2021-12-14 23:50:26,19.5,93,234,294,71.29,179,17.94,18.12
2021-12-15 00:00:26,19.6,93,236,294,68.36,180,17.94,18.12
2021-12-15 00:10:27,19.6,93,234,294,71.29,181,17.94,18.19
2021-12-15 00:20:26,19.6,93,234,294,71.29,181,17.94,18.19
2021-12-15 00:30:25,19.5,93,236,296,72.27,176,17.94,18.12
2021-12-15 00:40:26,19.5,93,236,296,71.29,175,17.94,18.19
2021-12-15 00:50:25,19.6,93,234,294,72.27,173,17.94,18.19
2021-12-15 01:00:26,19.6,93,234,296,71.29,173,17.94,18.19
2021-12-15 01:10:26,19.6,93,234,296,71.29,175,17.94,18.19
2021-12-15 01:20:27,19.5,93,236,296,71.29,175,17.94,18.19
2021-12-15 01:30:26,19.6,93,236,294,71.29,175,17.94,18.19
2021-12-15 01:40:25,19.6,93,236,296,71.29,172,17.87,18.19
2021-12-15 01:50:26,19.6,93,236,296,72.27,173,17.87,18.19
2021-12-15 02:00:25,19.6,93,234,296,72.27,173,17.87,18.19
2021-12-15 02:10:26,19.6,93,236,294,71.29,179,17.87,18.19
2021-12-15 02:20:26,19.6,93,236,294,71.29,174,17.87,18.19
2021-12-15 02:30:27,19.6,93,236,294,72.27,180,17.87,18.19
2021-12-15 02:40:26,19.6,93,236,296,72.27,175,17.87,18.19
2021-12-15 02:50:25,19.6,93,236,296,72.27,176,17.87,18.19
2021-12-15 03:00:26,19.6,93,236,294,71.29,174,17.87,18.25
2021-12-15 03:10:25,19.6,93,236,294,72.27,174,17.87,18.25
2021-12-15 03:20:26,19.6,93,236,296,71.29,175,17.81,18.25
2021-12-15 03:30:26,19.6,93,236,296,71.29,171,17.81,18.25
2021-12-15 03:40:27,19.6,93,236,294,72.27,172,17.87,18.25
2021-12-15 03:50:26,19.6,93,236,296,72.27,171,17.81,18.25
2021-12-15 04:00:27,19.6,93,236,294,71.29,175,17.81,18.25
2021-12-15 04:10:24,19.6,93,236,296,71.29,174,17.81,18.25
2021-12-15 04:20:25,19.6,93,236,296,72.27,174,17.87,18.25
2021-12-15 04:30:26,19.6,93,234,296,71.29,174,17.81,18.25
2021-12-15 04:40:26,19.6,93,236,296,71.29,173,17.87,18.25
2021-12-15 04:50:27,19.6,93,238,294,71.29,173,17.87,18.25
2021-12-15 05:00:26,19.6,93,236,294,71.29,171,17.81,18.25
2021-12-15 05:10:27,19.6,93,236,294,71.29,173,17.81,18.25
2021-12-15 05:20:26,19.6,93,236,294,72.27,173,17.87,18.25
2021-12-15 05:30:25,19.8,93,236,294,71.29,173,17.81,18.25
2021-12-15 05:40:26,19.6,93,236,296,71.29,173,17.87,18.31
2021-12-15 05:50:26,19.6,93,236,289,72.27,173,17.87,18.31
2021-12-15 06:00:27,19.7,93,236,296,72.27,174,17.87,18.31
2021-12-15 06:10:26,19.7,93,236,296,72.27,174,17.87,18.31
2021-12-15 06:20:27,19.7,93,236,294,71.29,173,17.87,18.31
2021-12-15 06:30:26,19.7,93,236,296,72.27,174,17.87,18.31
2021-12-15 06:40:25,19.7,93,236,296,72.27,174,17.87,18.31
2021-12-15 06:50:26,19.6,93,236,296,71.29,174,17.87,18.31
2021-12-15 07:00:26,19.7,93,236,294,72.27,174,17.87,18.31
2021-12-15 07:10:27,19.8,93,238,296,72.27,172,17.87,18.31
2021-12-15 07:20:26,19.8,93,236,296,72.27,174,17.87,18.31
2021-12-15 07:30:27,19.7,93,236,296,72.27,178,17.87,18.31
2021-12-15 07:40:26,19.8,93,236,296,73.24,177,17.94,18.31
2021-12-15 07:50:25,20.1,93,236,296,71.29,176,17.94,18.31
2021-12-15 08:00:26,19.9,93,236,294,72.27,175,17.87,18.31
2021-12-15 08:10:26,19.9,93,238,294,73.24,175,17.81,18.31
2021-12-15 08:20:27,20.1,93,234,284,73.24,175,17.81,18.37
2021-12-15 08:30:26,20.1,93,234,292,71.29,176,17.81,18.31
2021-12-15 08:40:27,20.2,93,236,292,72.27,177,17.81,18.31
2021-12-15 08:50:26,20.1,93,236,294,72.27,178,17.87,18.37
2021-12-15 09:00:27,20.2,93,236,294,73.24,177,17.87,18.37
2021-12-15 09:10:26,20.3,93,234,294,108.4,179,17.94,18.37
2021-12-15 09:20:25,20.5,93,236,292,108.4,178,18,18.37
2021-12-15 09:30:26,20.5,93,236,294,109.37,177,18.06,18.37
2021-12-15 09:40:26,20.9,94,238,292,103.52,176,18.12,18.44
2021-12-15 09:50:27,21,94,236,292,107.42,180,18.19,18.44
2021-12-15 10:00:26,21,94,236,294,107.42,177,18.25,18.5
2021-12-15 10:10:27,21,94,236,294,107.42,177,18.31,18.5
2021-12-15 10:20:26,21,94,236,294,108.4,178,18.37,18.5
2021-12-15 10:30:25,20.9,93,238,294,108.4,179,18.44,18.56
2021-12-15 10:40:27,21.1,94,238,294,100.59,178,18.44,18.56
2021-12-15 10:50:26,21.1,94,238,294,94.73,178,18.5,18.62
2021-12-15 11:00:27,21.2,94,238,294,111.33,179,18.56,18.62
2021-12-15 11:10:26,21.1,94,239,294,100.59,180,18.56,18.62
2021-12-15 11:20:25,21.4,94,239,294,111.33,182,18.62,18.69
2021-12-15 11:30:26,21.3,94,238,294,109.37,180,18.69,18.69
2021-12-15 11:40:26,21.2,94,239,294,109.37,181,18.69,18.75
2021-12-15 11:50:27,21.2,94,239,296,109.37,181,18.75,18.75
2021-12-15 12:00:26,21.1,94,249,296,109.37,183,18.75,18.75
2021-12-15 12:10:25,21.2,94,239,296,110.35,183,18.75,18.81
2021-12-15 12:20:26,21.1,94,239,296,109.37,186,18.81,18.81
2021-12-15 12:30:26,21.2,94,239,296,109.37,185,18.81,18.81
2021-12-15 12:40:27,21.4,94,239,294,111.33,182,18.81,18.87
2021-12-15 12:50:26,21.6,94,239,296,111.33,188,18.81,18.87
2021-12-15 13:00:25,21.5,94,239,296,109.37,189,18.87,18.94
2021-12-15 13:10:26,21.6,94,241,296,110.35,192,18.94,18.94
2021-12-15 13:20:26,21.5,94,243,296,108.4,191,19,19
2021-12-15 13:30:27,21.6,94,241,296,110.35,194,19,19
2021-12-15 13:40:26,21.7,94,243,294,109.37,194,19.06,19.06
2021-12-15 13:50:25,21.7,94,243,296,110.35,194,19.06,19.06
2021-12-15 14:00:25,21.8,94,243,296,109.37,197,19.12,19.12
2021-12-15 14:10:26,22,94,243,296,114.26,203,19.06,19.19
2021-12-15 14:20:25,22.1,95,244,296,131.84,201,19.19,19.19
2021-12-15 14:30:24,21.8,94,246,296,136.72,200,19.25,19.25
2021-12-15 14:40:25,21.7,94,244,296,139.65,206,19.25,19.25
2021-12-15 14:50:25,21.6,94,246,296,133.79,194,19.31,19.31
2021-12-15 15:00:26,21.7,95,246,297,132.81,196,19.31,19.31
2021-12-15 15:10:25,21.8,94,246,297,70.31,197,19.31,19.37
2021-12-15 15:20:25,21.4,94,246,297,69.34,203,19.31,19.37
2021-12-15 15:30:26,21.3,94,244,297,69.34,195,19.31,19.37
2021-12-15 15:40:25,21.5,94,244,297,70.31,193,19.31,19.37
2021-12-15 15:50:24,21.3,94,244,297,69.34,192,19.25,19.37
2021-12-15 16:00:25,21.4,94,244,297,69.34,200,19.25,19.37
2021-12-15 16:10:25,21.5,94,244,297,68.36,199,19.25,19.37
2021-12-15 16:20:26,21.4,94,243,297,69.34,194,19.25,19.37
2021-12-15 16:30:25,21.4,94,244,297,68.36,193,19.25,19.37
2021-12-15 16:40:24,21.3,94,244,297,68.36,193,19.19,19.37
2021-12-15 16:50:26,21.3,94,243,297,69.34,193,19.19,19.37
2021-12-15 17:00:25,21.4,94,243,297,68.36,192,19.19,19.37
2021-12-15 17:10:26,21.3,94,244,297,68.36,191,19.19,19.37
2021-12-15 17:20:25,21.3,94,243,297,68.36,191,19.19,19.44
2021-12-15 17:30:26,21.3,94,244,297,68.36,192,19.19,19.44
2021-12-15 17:40:26,21.2,94,244,297,68.36,192,19.19,19.37
2021-12-15 17:50:25,21.2,94,244,299,68.36,191,19.25,19.37
2021-12-15 18:00:26,20.9,94,246,299,68.36,192,19.31,19.37
2021-12-15 18:10:25,21,94,246,299,68.36,190,19.31,19.37
2021-12-15 18:20:26,21,94,246,299,69.34,190,19.31,19.37
2021-12-15 18:30:26,21.1,94,244,301,68.36,189,19.31,19.37
2021-12-15 18:40:27,21.1,94,246,297,68.36,189,19.31,19.37
2021-12-15 18:50:26,21,94,246,299,69.34,189,19.31,19.37
2021-12-15 19:00:25,21,94,238,301,68.36,188,19.31,19.37
2021-12-15 19:10:26,21,93,244,301,67.38,197,19.31,19.37
2021-12-15 19:20:26,21,94,246,299,69.34,186,19.31,19.37
2021-12-15 19:30:27,21,94,246,299,67.38,185,19.31,19.37
2021-12-15 19:40:26,21,94,244,299,69.34,186,19.25,19.37
2021-12-15 19:50:25,21,94,246,299,68.36,186,19.25,19.37
2021-12-15 20:00:26,21,94,246,299,68.36,187,19.25,19.31
2021-12-15 20:10:26,21,94,246,301,68.36,187,19.25,19.31
2021-12-15 20:20:27,21,94,246,299,67.38,186,19.25,19.31
2021-12-15 20:30:26,20.9,94,246,299,69.34,186,19.25,19.31
2021-12-15 20:40:25,21,94,244,299,68.36,183,19.25,19.31
2021-12-15 20:50:26,21,94,246,299,68.36,185,19.25,19.31
2021-12-15 21:00:26,21,93,246,299,68.36,185,19.25,19.31
2021-12-15 21:10:27,21,94,246,299,68.36,185,19.25,19.31
2021-12-15 21:20:26,20.9,93,246,296,68.36,184,19.19,19.31
2021-12-15 21:30:25,20.9,94,244,299,68.36,185,19.19,19.31
2021-12-15 21:40:26,21,94,244,299,68.36,182,19.19,19.31
2021-12-15 21:50:26,21,94,246,299,68.36,182,19.19,19.31
2021-12-15 22:00:27,21,94,244,299,68.36,180,19.19,19.31
2021-12-15 22:10:26,20.9,93,244,299,68.36,179,19.19,19.31
2021-12-15 22:20:25,21,93,244,299,68.36,180,19.19,19.31
2021-12-15 22:30:26,20.9,94,244,299,69.34,181,19.12,19.31
2021-12-15 22:40:26,20.9,94,249,299,68.36,180,19.12,19.31
