11D657C,2019-09-28 08:15:00.000,5.22075
11D658C,2019-09-28 08:15:00.000,37.14307
11D65CC,2019-09-28 08:15:00.000,69.35688
11D65CD,2019-09-28 08:15:00.000,7.98993
11D65D0,2019-09-28 08:15:00.000,55.42538
11D65DB,2019-09-28 08:15:00.000,63.74894
11D65E6,2019-09-28 08:15:00.000,29.11537
11D65F6,2019-09-28 08:15:00.000,47.58593
11D6604,2019-09-28 08:15:00.000,76.2597
11D660D,2019-09-28 08:15:00.000,15.09785
11D6615,2019-09-28 08:15:00.000,36.52211
11D6616,2019-09-28 08:15:00.000,31.24789
11D6617,2019-09-28 08:15:00.000,25.59715
11D6628,2019-09-28 08:15:00.000,671.7483
11D6636,2019-09-28 08:15:00.000,31.47987
11D6638,2019-09-28 08:15:00.000,51.1687
11D6642,2019-09-28 08:15:00.000,5.36622
11D6643,2019-09-28 08:15:00.000,35.10042
11D6649,2019-09-28 08:15:00.000,5.43418
11D664C,2019-09-28 08:15:00.000,32.21711
11D6652,2019-09-28 08:15:00.000,32.13085
11D6653,2019-09-28 08:15:00.000,40.5133
11D6656,2019-09-28 08:15:00.000,18.16587
11D6658,2019-09-28 08:15:00.000,52.9206
11D6687,2019-09-28 08:15:00.000,59.76579
11D6694,2019-09-28 08:15:00.000,9.47981
11D6121,2019-09-28 08:00:00.000,61.4093
11D61F3,2019-09-28 08:00:00.000,54.46396
11D61F6,2019-09-28 08:00:00.000,58.98982
11D622D,2019-09-28 08:00:00.000,28.95117
11D6243,2019-09-28 08:00:00.000,41.01412
11D6251,2019-09-28 08:00:00.000,53.23516
11D627F,2019-09-28 08:00:00.000,31.40858
11D62C3,2019-09-28 08:00:00.000,11.25109
11D62D1,2019-09-28 08:00:00.000,3.83071
11D6321,2019-09-28 08:00:00.000,48.77194
11D632C,2019-09-28 08:00:00.000,49.31275
11D6369,2019-09-28 08:00:00.000,48.62198
11D636D,2019-09-28 08:00:00.000,41.83809
11D63BB,2019-09-28 08:00:00.000,16.92982
11D63BD,2019-09-28 08:00:00.000,26.06801
11D63C2,2019-09-28 08:00:00.000,15.52815
11D63C5,2019-09-28 08:00:00.000,42.2467
11D63D0,2019-09-28 08:00:00.000,1507.5189
11D63E0,2019-09-28 08:00:00.000,35.76972
11D63E3,2019-09-28 08:00:00.000,65.88238
11D63E6,2019-09-28 08:00:00.000,5.68673
11D63F9,2019-09-28 08:00:00.000,33.20648
11D6409,2019-09-28 08:00:00.000,33.41996
11D640B,2019-09-28 08:00:00.000,48.37188
11D641E,2019-09-28 08:00:00.000,15.96567
11D6424,2019-09-28 08:00:00.000,31.86493
11D6459,2019-09-28 08:00:00.000,4.14515
11D648C,2019-09-28 08:00:00.000,26.04825
11D6495,2019-09-28 08:00:00.000,31.00762
11D6496,2019-09-28 08:00:00.000,20.79935
11D64CD,2019-09-28 08:00:00.000,20.0669
11D64E1,2019-09-28 08:00:00.000,38.26852
11D64E8,2019-09-28 08:00:00.000,42.91132
11D6500,2019-09-28 08:00:00.000,32.99022
11D657C,2019-09-28 08:00:00.000,5.22075
11D658C,2019-09-28 08:00:00.000,37.14297
11D65CC,2019-09-28 08:00:00.000,69.35476
11D65CD,2019-09-28 08:00:00.000,7.98993
11D65D0,2019-09-28 08:00:00.000,55.42538
11D65DB,2019-09-28 08:00:00.000,63.74882
11D65E6,2019-09-28 08:00:00.000,29.11501
11D65F6,2019-09-28 08:00:00.000,47.50752
11D6604,2019-09-28 08:00:00.000,76.23411
11D660D,2019-09-28 08:00:00.000,15.09785
11D6615,2019-09-28 08:00:00.000,36.52154
11D6616,2019-09-28 08:00:00.000,31.19569
11D6617,2019-09-28 08:00:00.000,25.59579
11D6628,2019-09-28 08:00:00.000,671.7483
11D6636,2019-09-28 08:00:00.000,31.47972
11D6638,2019-09-28 08:00:00.000,51.16625
11D6642,2019-09-28 08:00:00.000,5.36622
11D6643,2019-09-28 08:00:00.000,35.10042
11D6649,2019-09-28 08:00:00.000,5.43377
11D664C,2019-09-28 08:00:00.000,32.21667
11D6652,2019-09-28 08:00:00.000,32.13082
11D6653,2019-09-28 08:00:00.000,40.49789
11D6656,2019-09-28 08:00:00.000,18.15854
11D6658,2019-09-28 08:00:00.000,52.92024
11D6687,2019-09-28 08:00:00.000,59.73763
11D6694,2019-09-28 08:00:00.000,9.47929
11D6121,2019-09-28 07:45:00.000,61.37278
11D61F3,2019-09-28 07:45:00.000,54.45543
11D61F6,2019-09-28 07:45:00.000,58.98982
11D622D,2019-09-28 07:45:00.000,28.95117
